image_path,crop,disease,label
datasets\BellPepper_BacterialSpot\8f9dedbd-e4c2-4bbb-b9c4-efb8d61bddc2___NREC_B.Spot 1882.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\fdaea662-b23a-41cf-803c-ca33cf492455___NREC_B.Spot 9069.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\95de9f94-ddb1-4303-b3d9-a3ad2b430bbf___RS_Erly.B 9554.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\197e7e21-9ddb-4fbe-a87e-2885a14c29d5___JR_B.Spot 9035.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\9d64c577-43dd-4409-b0ed-f5460bc01dc9___RS_Erly.B 7685.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\2f3c483a-b18d-4571-8c00-fb24f166d328___RS_Erly.B 7667.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\0e1942a4-91d7-460a-8189-1a4e693cfc84___JR_HL 8896.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\7864a688-3ee0-4ddc-83e8-6edb177dd6bf___GH_HL Leaf 193.1.JPG,tomato,healthy,0
datasets\Tomato_Healthy\381203e7-7030-4782-9e47-24d50969931a___RS_HL 9759.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\88bf85cd-2b1a-46e1-a809-9a1180dfe571___JR_HL 8617.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\2b7c8b0d-d906-4c93-9dc4-554ae46a3ec3___RS_Erly.B 7825.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\957be08a-9b4f-4c28-9908-622fdb996f1c___RS_Erly.B 7591.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\490afec2-acdf-4b61-b137-43d43285817c___JR_B.Spot 8949.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\8b7b2dbe-cb3d-4ab1-a487-7c7d5553b796___RS_Erly.B 7448.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\0495b4d4-66a4-438c-862d-c483f08e4a95___JR_B.Spot 3288.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\b0d97a12-ed6a-41f0-9772-bb3b801e6041___NREC_B.Spot 9194.JPG,bellpepper,bacterialspot,1
datasets\Tomato_Healthy\8398397b-eae0-4e7b-83ee-44c42c67a79c___RS_HL 0631.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\a4bf3663-8d32-49e7-8394-cd0d29531704___RS_Erly.B 9465.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\8fb9b07b-4ffb-4b5b-b402-4a830a8f05e7___JR_HL 8449.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\144ae14f-dbf4-4dfa-9d47-98fb33009a48___JR_B.Spot 3364.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\cacbfac0-f563-452c-b506-1ce7bd06d680___RS_Erly.B 9379.JPG,tomato,earlyblight,1
datasets\Potato_EarlyBlight\4019e40b-0175-462a-b6bb-228cf42c1a65___RS_Early.B 8256.JPG,potato,earlyblight,1
datasets\BellPepper_BacterialSpot\f409b53e-61e7-4aa5-8a6c-ae0f1c828099___JR_B.Spot 8955.JPG,bellpepper,bacterialspot,1
datasets\Tomato_Healthy\98e0a217-023f-45ad-a1b7-3719a5fdea49___GH_HL Leaf 283.JPG,tomato,healthy,0
datasets\Potato_EarlyBlight\3ab92984-3126-4154-9bfd-f2c8c9fd670e___RS_Early.B 7440.JPG,potato,earlyblight,1
datasets\BellPepper_BacterialSpot\ce9fbb2a-9b61-463a-816f-b9d1d8273a67___JR_B.Spot 8860.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\bf437495-ab1b-459e-8173-6619a07ee8c6___JR_B.Spot 3139.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\56b77f5c-f00a-433e-a9de-3d0e7cc628a6___JR_HL 5887.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\67fe557e-2e6e-4145-8d3f-468be8f7480e___RS_HL 9800.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\3294ec88-cc8d-4e3a-af08-f2f9d7f4a73b___JR_B.Spot 3196.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\8fb8b9da-da17-44e5-8ce6-05c47cd356f4___JR_HL 8087.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\a2bbffab-17fd-4608-8994-28f7a62e3a4f___RS_HL 0251.JPG,tomato,healthy,0
datasets\Tomato_Healthy\1e4aef32-09c5-4af8-8948-dc86bd8ef2e7___GH_HL Leaf 215.1.JPG,tomato,healthy,0
datasets\Tomato_Healthy\3e51f746-2ed2-4eb4-96e7-f6717ec068fd___RS_HL 0122.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\ef7a2893-ca76-4f77-beb4-5bfcc729e324___RS_Erly.B 7454.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\cc1da016-287b-4669-aceb-2dd35cd0d78a___JR_HL 7698.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\483659eb-d6da-4eb6-9106-cfe4240becbe___RS_HL 9895.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\536247a1-295f-455f-ab45-0798d5efa080___JR_B.Spot 8887.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\e29ee209-e895-434f-9078-db727c5a98dd___RS_Erly.B 9383.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\0031da2a-8edd-468f-a8b1-106657717a32___RS_HL 0105.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\a2664ab8-aca6-4891-9f6f-8cc414d6b231___JR_HL 5849.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\961610a9-e440-4e41-960f-386f1c7cf1ec___JR_HL 8488.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\5d49f9d4-e27e-4220-933a-3bef2f44c437___GH_HL Leaf 502.3.JPG,tomato,healthy,0
datasets\Tomato_Healthy\5104e988-bef6-45fe-9677-095a045239ad___GH_HL Leaf 449.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\2359f487-7e4a-4480-a788-72fbc570afba___JR_HL 7739.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\65c31a47-0609-481c-b077-1ff6225fe2bb___RS_HL 0208.JPG,tomato,healthy,0
datasets\Potato_EarlyBlight\2fe81ef1-d7ec-4395-b071-c74d5beb4037___RS_Early.B 7242.JPG,potato,earlyblight,1
datasets\Tomato_Healthy\5f3f3da8-de1a-4cd8-af68-6801c9327834___RS_HL 9755.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\cdbba6b5-85c8-420c-af58-f5885809f9a3___JR_HL 8192.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\91b84b7f-2132-4d72-897b-95c763ce5397___JR_B.Spot 9067.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\fb3f399e-bc2f-418e-8b4e-a834b9f40c1b___JR_B.Spot 9097.JPG,bellpepper,bacterialspot,1
datasets\Tomato_Healthy\a2118ec3-8434-4e93-8a4a-aa93262dfa76___RS_HL 0551.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\eefcdf5d-5207-47ca-916d-0479f010bae8___RS_Erly.B 9482.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\8f9b3d86-42dd-4932-b638-8376529afcaa___RS_Erly.B 9575.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\809e36cd-8251-4fcf-854d-6b7bb2f41a64___RS_HL 0215.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\c793a3d2-1f1d-486c-9140-87d2354c4874___RS_Erly.B 7545.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\89746044-25ed-4cea-8c29-82b26b20d8ae___JR_HL 5837.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\676eb874-87e8-4f5d-bd38-013799c31996___RS_Erly.B 6458.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\851e1102-43d8-4bc7-8c41-28e5412b1863___RS_HL 9660.JPG,tomato,healthy,0
datasets\Potato_EarlyBlight\21d50c27-900e-4644-ab01-0cc96214d2f6___RS_Early.B 7153.JPG,potato,earlyblight,1
datasets\BellPepper_Healthy\24711a2b-ec05-461e-913c-6cc65ec3b87e___JR_HL 8648.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\99c4f6c3-3aac-45a6-aefa-7711862d7b02___JR_HL 5983.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\cddaf3ef-06ec-40ac-b3d1-cd7e0c9a129f___JR_HL 8035.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\87725f1b-be8c-42b8-8eed-671b0c52276d___RS_Erly.B 7431.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\d97b0635-c850-4406-b2d0-3217511b496c___JR_HL 8719.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\524b0b87-2adb-409c-acd6-02327fb7a064___NREC_B.Spot 9212.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\cf507d7d-0635-4123-8988-fcd92ed17d76___JR_HL 7968.JPG,bellpepper,healthy,0
datasets\Potato_EarlyBlight\129b1c3a-4f7d-4c45-ae03-2a4c3eb17dd4___RS_Early.B 7413.JPG,potato,earlyblight,1
datasets\BellPepper_Healthy\8ba97ec7-5e91-4850-8e87-fe0aaa18aaaf___JR_HL 8058.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\150cfe75-133e-4e98-90cb-de96a8120c03___RS_Erly.B 9414.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\0d9b55df-a8c0-4784-b1e4-957c8d679513___NREC_B.Spot 1825.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\680b86dc-14e0-4668-95c8-776193015146___RS_Erly.B 7854.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\d8f2cdbc-8c31-40e9-af5e-a2a2176da4fb___NREC_B.Spot 1949.JPG,bellpepper,bacterialspot,1
datasets\Tomato_Healthy\1d8bb370-3c10-4806-b2ff-1621e21355ba___RS_HL 9882.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\d934ba74-0149-457f-b5e7-c11d595f285e___RS_Erly.B 7365.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\4702d273-50d0-4b7c-b759-7ef62cdb441f___NREC_B.Spot 1828.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\b868515e-a566-4b0b-9633-30203270943f___RS_Erly.B 9401.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\697e19e9-b11b-4bc8-884b-e25d432b90f6___NREC_B.Spot 9206.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\2f6115d3-4997-4174-aa6a-9025c654e81f___RS_Erly.B 9374.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\48ffe8ac-3cd7-4d15-a928-6775f657ddae___GH_HL Leaf 264.1.JPG,tomato,healthy,0
datasets\Tomato_Healthy\6c8f3087-94d6-4cfb-83cd-93a59f2a646a___RS_HL 0433.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\d613de53-a4c4-49af-a909-29c4354c5ff2___NREC_B.Spot 9224.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\0b47ce18-7cfe-45e8-b21e-b83cb6282455___JR_B.Spot 3162.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\d37f4830-1504-4052-b4ec-501d170d3e83___JR_HL 8107.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\6c4da977-110b-4191-abfa-faa22ccc7dc7___RS_HL 9848.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\9ec19588-69dc-438b-b257-7a987ff403e2___JR_HL 8621.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\6506ee29-4743-4023-a584-17c40b4e45a0___JR_HL 7827.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\8039671d-c264-49aa-bfbc-81fabe24b007___RS_Erly.B 9397.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\505ac655-cca9-479c-8a2f-35a01b9030cf___JR_B.Spot 8836.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\14c4fd88-6d2a-4701-94ce-ab9e4b277f57___JR_B.Spot 8875.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\3cc682be-f9eb-4464-a385-7265d8871b03___NREC_B.Spot 1865.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\55724053-6819-47ec-b9e1-84c5be15929e___JR_B.Spot 3205.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\d15d99e1-1f77-4c74-ae6a-4db663e00f39___JR_HL 5959.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\8f009cfa-d6f0-4e8b-8950-71638f04d2c1___RS_HL 0582.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\aec9d65a-57ec-4b2d-b22e-f80ca8cffbaf___NREC_B.Spot 9059.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\64e682a8-ff23-4b50-a656-72b090f5b43a___RS_Erly.B 9478.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\29289230-4809-46cd-ba98-77af06af3f32___RS_HL 9651.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\d00322d6-55cb-43fb-9685-927c6939736b___JR_HL 7903.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\0c3eaf2d-8203-441d-9248-1c64e00b5b8b___RS_HL 0018.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\45cfd1ee-052e-43ef-93ff-ae392eedd726___NREC_B.Spot 9084.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\58b523d7-c221-4409-902e-45b9ff7b28ac___JR_HL 8204.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\15cae3c8-6843-49d1-8da6-33bd014f05ce___GH_HL Leaf 169.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\0982d864-182e-4d36-959a-dcc67d85d9e6___RS_Erly.B 9481.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\7e08147f-d930-4854-a1de-300e53834534___JR_B.Spot 3127.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\2fa76dae-f2a2-4527-b7c7-3c6f5b74a8e7___JR_HL 8114.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\80c0ed57-74c8-4e02-9cd4-5c29ae099594___RS_Erly.B 6447.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\467b230b-ca0c-4f44-bf22-3e6e0454d51a___RS_Erly.B 9429.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\d53487cf-1f9c-464a-bf4e-aff3277e85b3___JR_HL 7885.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\602b5122-fee8-4615-aaf1-91dcfd54125f___JR_B.Spot 9066.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\fcfdcab4-7a88-4974-b7db-b7facb320b56___JR_HL 7974.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\4daa16b4-51ec-45a3-8617-b6b61562d8a5___JR_HL 8218.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\06704d9f-3bbc-40cd-a5eb-258ed55e172b___GH_HL Leaf 491.1.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\bd2fcca9-6e34-44db-ade7-a0b595c97dcf___NREC_B.Spot 9126.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\2fd2f664-70aa-40d6-b770-bb839944ce18___JR_B.Spot 3261.JPG,bellpepper,bacterialspot,1
datasets\Potato_EarlyBlight\3a8429cf-f8a7-4f64-a435-ec4f1ad692c7___RS_Early.B 8990.JPG,potato,earlyblight,1
datasets\BellPepper_Healthy\95c1d651-27ca-49cd-95f9-fa7a42a14d49___JR_HL 8221.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\de2f3a82-6e1b-4697-882f-1bb01dae700e___JR_HL 8491.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\3fa34390-5e39-4858-a1e3-53c914782b84___JR_HL 8610.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\e5266d06-0ba7-49c6-9bc6-c8351b56fc88___RS_Erly.B 8294.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\203d84bc-4acc-4cad-b4f9-f659ae641876___RS_Erly.B 7615.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\509601a4-652c-4666-bb90-44e4a6d98062___RS_HL 9764.JPG,tomato,healthy,0
datasets\Potato_EarlyBlight\43ddad18-d70a-49d3-97d6-9a5f82ddeecd___RS_Early.B 9069.JPG,potato,earlyblight,1
datasets\Tomato_Healthy\6a159b17-b233-4b65-ba45-9fbced7f1d39___RS_HL 0339.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\caf4e799-6574-4eb6-81df-edd5d256fd45___RS_Erly.B 7536.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\6456344c-0dca-4ea8-8ad9-7f2809182e73___RS_HL 9832.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\1a93f310-cd75-4af6-96d3-690180b4542a___JR_HL 5850.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\2c8d77dd-0173-41d0-9e95-9e11092af9a8___JR_HL 8737.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\22a8af9b-34c3-447d-bd82-559f7d2206af___JR_B.Spot 3289.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\9d2bc87f-f309-41a4-a533-569456706e2b___RS_Erly.B 6367.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\a0db48a5-bbb6-4374-ad9f-8132e33280f5___RS_Erly.B 7791.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\1dd1b153-8ded-439f-8c9e-c9970c67e642___JR_HL 8163.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\27036eec-40be-4b6c-b67d-9ef95b9794cf___JR_HL 8455.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\63861ca7-0af3-45f9-8c8e-346ee5934338___JR_HL 7693.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\89e63d70-677a-41e3-a5fe-c38d6b98abbc___RS_HL 9902.JPG,tomato,healthy,0
datasets\Tomato_Healthy\870b4923-2db1-4e01-827b-fbea6ed404cb___RS_HL 0164.JPG,tomato,healthy,0
datasets\Tomato_Healthy\a1aa732c-1c39-4c6b-b5d1-e0ea7a8587a5___RS_HL 0565.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\5da604ea-a5d3-48d3-a182-0f6fc7919e64___JR_HL 8106.JPG,bellpepper,healthy,0
datasets\Potato_EarlyBlight\05c35093-11b8-4cd0-b67a-148859754440___RS_Early.B 8939.JPG,potato,earlyblight,1
datasets\BellPepper_Healthy\452dd2b2-6d8e-46d5-a791-6e693fd9354b___JR_HL 8887.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\cc74b411-3662-41cf-9764-517ddfa1e913___NREC_B.Spot 1955.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\579c6b36-c17e-4510-a1ba-31cabbb0951f___RS_Erly.B 7517.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\5dd2a498-7eff-4da7-9c0f-8c394103e52c___RS_HL 0611.JPG,tomato,healthy,0
datasets\Tomato_Healthy\4758f78c-2d77-4f22-aee8-914c0745edcf___RS_HL 0434.JPG,tomato,healthy,0
datasets\Tomato_Healthy\4ce6844e-2a92-47aa-9115-0eb1a9a0611c___GH_HL Leaf 464.1.JPG,tomato,healthy,0
datasets\BellPepper_BacterialSpot\95846c59-3b47-477f-93f1-4f857099be3d___NREC_B.Spot 9203.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\a38c002b-d0ed-4d5b-9b00-828665e3bebf___JR_HL 8705.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\af1d3ef3-5ef6-4d74-8042-b126880c1781___JR_HL 5986.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\fd7c0492-cae1-4ed5-8fbe-114b3d2e1836___JR_HL 7644.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\1ca3c77d-13d8-43cc-929f-9c3a79e5dd1b___RS_HL 0250.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\e330dc16-fdf9-4eee-8b09-88bfb5537180___RS_Erly.B 7601.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\b63549aa-e944-482e-9329-3b1fb95f92c8___RS_Erly.B 9597.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\973bc347-b335-4333-8536-82db4a41fa6c___RS_HL 0142.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\4cbe4896-66b5-4834-8eb7-5baf49ed2f7d___RS_Erly.B 8354.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\cb09bcdb-3a22-41f5-abce-ec92d151752f___JR_HL 8778.JPG,bellpepper,healthy,0
datasets\Potato_EarlyBlight\060fd5a7-1606-4a59-895b-604c90d6b414___RS_Early.B 7205.JPG,potato,earlyblight,1
datasets\Tomato_EarlyBlight\3c5e2faa-3bca-4d88-8841-fa06cf7388f1___RS_Erly.B 9599.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\568ae2e1-f63e-40f1-ac27-dac9fea86277___GH_HL Leaf 246.1.JPG,tomato,healthy,0
datasets\Tomato_Healthy\2bd08574-9555-42a5-93b1-7fab8f9f8786___GH_HL Leaf 475.2.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\7b8ed1cd-a4ed-4808-9c0b-f788103099f0___JR_HL 8494.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\e0b8d24b-c115-49d8-8e87-67f35681d181___JR_B.Spot 8877.JPG,bellpepper,bacterialspot,1
datasets\Potato_Healthy\0f4ebc5a-d646-436a-919d-961342997cde___RS_HL 4183.JPG,potato,healthy,0
datasets\Tomato_Healthy\8c4ce164-9f46-4426-aff9-137acdc42c19___RS_HL 0424.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\36e6c861-dfbe-4452-bb94-be96ad479290___JR_HL 8086.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\a7a4d12c-61bf-401d-ab88-0572c4dec56d___RS_Erly.B 9464.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\829d0a5e-326c-4ae6-a3c6-c65297cb5d2f___RS_Erly.B 8338.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\4591498b-f2d2-4138-b603-8f734df28c1b___NREC_B.Spot 9063.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\5577c999-dcb2-473a-8455-9972b4ff19ea___NREC_B.Spot 9205.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\1bb25702-cb7c-4ff1-9f08-41153553fd58___JR_HL 8364.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\f47373b3-ed1e-42b0-988b-b2724cc89782___JR_HL 5903.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\4f256237-9e94-4703-b128-8e91ffac8075___GH_HL Leaf 364.JPG,tomato,healthy,0
datasets\Tomato_Healthy\1a972145-610d-4efe-96e7-e0253c4ece4a___GH_HL Leaf 237.1.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\38a78908-7a67-47ac-9f08-43cdd3f17fc8___JR_HL 6010.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\f04c0c6c-ac82-4ac1-abbb-336630ea6363___JR_B.Spot 3129.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\71eb9b0a-a7ea-47a0-8108-71949d74e22d___RS_Erly.B 7557.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\63109480-7b83-4d2f-89e2-96a3307137b2___JR_HL 5976.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\455ad7ef-7e80-469d-87c2-70e4fcf4eaa3___JR_HL 8799.JPG,bellpepper,healthy,0
datasets\Tomato_EarlyBlight\ef68398c-ec92-4e44-961a-5ec1a29d3c28___RS_Erly.B 9620.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\171b6622-c111-4fe9-b3f9-12b12ee0db06___RS_Erly.B 7836.JPG,tomato,earlyblight,1
datasets\Tomato_EarlyBlight\43e84adf-0897-47dc-97a4-94ef0e83eef5___RS_Erly.B 6399.JPG,tomato,earlyblight,1
datasets\Tomato_Healthy\087e3b12-a80b-435f-8973-a3b07888f8b4___RS_HL 9847.JPG,tomato,healthy,0
datasets\Potato_EarlyBlight\17667077-cf29-4976-9282-359c6da25cf6___RS_Early.B 6971.JPG,potato,earlyblight,1
datasets\BellPepper_BacterialSpot\65a84ec0-79dc-4ae3-bfce-81c3f4b50a08___JR_B.Spot 8858.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\08af8792-fca1-451c-bf59-51cdd9d8b7e6___JR_HL 7740.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\8a76c7e0-7da2-41c0-8167-75da69445d0d___JR_B.Spot 3143.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_BacterialSpot\d74d7c16-ab04-49fa-9feb-8677ec37810c___JR_B.Spot 9053.JPG,bellpepper,bacterialspot,1
datasets\Tomato_EarlyBlight\f525cb66-09b6-4f96-93dd-d6bc936f5645___RS_Erly.B 7700.JPG,tomato,earlyblight,1
datasets\BellPepper_BacterialSpot\5bd8d538-c13c-4da8-9f70-6c9a936dee3f___JR_B.Spot 3164.JPG,bellpepper,bacterialspot,1
datasets\Tomato_Healthy\83a8e340-30f9-4e2f-b825-a1078d5c63cf___RS_HL 0033.JPG,tomato,healthy,0
datasets\Tomato_EarlyBlight\ecafc299-bc29-4b5a-9a9b-537362b81ed2___RS_Erly.B 7435.JPG,tomato,earlyblight,1
datasets\BellPepper_Healthy\cc2638ba-8ac3-4f48-9013-333648bb56c4___JR_HL 7986.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\3306b49b-e3b3-4450-8609-ae44ab2b6593___bell-pepper-plant-61726.jpg,bellpepper,healthy,0
datasets\BellPepper_Healthy\99df36d6-159e-45e7-81a3-b706b69e4171___JR_HL 8500.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\57b5d4cd-150b-4441-a535-8176fc1f97d7___GH_HL Leaf 197.1.JPG,tomato,healthy,0
datasets\BellPepper_Healthy\29596d82-86a8-4747-b019-b7bfa6e75ba0___JR_HL 8569.JPG,bellpepper,healthy,0
datasets\BellPepper_Healthy\ea518a46-a3d7-4d1c-972c-36a18bf92224___JR_HL 8323.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\e90ac690-4fbd-4ded-94f2-af7373479164___JR_B.Spot 8931.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\238821ef-0422-4edf-a574-d3df77b42ac5___JR_HL 5835.JPG,bellpepper,healthy,0
datasets\BellPepper_BacterialSpot\d28d81c9-d06f-4e9c-b9f6-8347273320b6___NREC_B.Spot 1983.JPG,bellpepper,bacterialspot,1
datasets\BellPepper_Healthy\38564aaf-7804-4360-b723-a37342660aa1___JR_HL 7670.JPG,bellpepper,healthy,0
datasets\Tomato_Healthy\3c8a4977-eab9-4639-b12a-c1c42c7258f3___RS_HL 0432.JPG,tomato,healthy,0
